1518	Fiskdale	MA	42.1228	-72.1178
1519	Grafton	MA	42.2004	-71.6868
1520	Holden	MA	42.342	-71.8414
1521	Holland	MA	42.0403	-72.1544
1522	Jefferson	MA	42.3755	-71.8706
1523	Lancaster	MA	42.451	-71.6868
1524	Leicester	MA	42.237	-71.9188
1525	Linwood	MA	42.0973	-71.6448
1526	Manchaug	MA	42.0945	-71.7476
1527	Millbury	MA	42.1968	-71.7644
1529	Millville	MA	42.0331	-71.5798
1531	New-Braintree	MA	42.3198	-72.1306
1532	Northborough	MA	42.3182	-71.6464
1534	Northbridge	MA	42.1494	-71.6564
1535	North-Brookfield	MA	42.2665	-72.0821
1536	North-Grafton	MA	42.2297	-71.7037
1537	North-Oxford	MA	42.1655	-71.886
1538	North-Uxbridge	MA	42.0876	-71.6412
1540	Oxford	MA	42.1129	-71.8687
1541	Princeton	MA	42.4508	-71.8762
1542	Rochdale	MA	42.1997	-71.9069
1543	Rutland	MA	42.3762	-71.949
1545	Shrewsbury	MA	42.2848	-71.7205
1546	Shrewsbury	MA	42.3648	-71.8969
1550	Southbridge	MA	42.075	-72.0353
1560	South-Grafton	MA	42.176	-71.6927
1561	South-Lancaster	MA	42.4435	-71.6861
1562	Spencer	MA	42.2441	-71.9906
1564	Sterling	MA	42.4354	-71.7752
1566	Sturbridge	MA	42.1126	-72.0842
1568	Upton	MA	42.1756	-71.6032
1569	Uxbridge	MA	42.0744	-71.6329
1570	Webster	MA	42.0521	-71.8486
1571	Dudley	MA	42.0489	-71.8932
1581	Westborough	MA	42.2679	-71.6176
1583	West-Boylston	MA	42.3584	-71.7838
1585	West-Brookfield	MA	42.2441	-72.1511
1586	West-Millbury	MA	42.1712	-71.8037
1588	Whitinsville	MA	42.1153	-71.6644
1590	Sutton	MA	42.1266	-71.7552
1601	Worcester	MA	42.2626	-71.8023
1602	Worcester	MA	42.2703	-71.8417
1603	Worcester	MA	42.245	-71.838
1604	Worcester	MA	42.2541	-71.7746
1605	Worcester	MA	42.2894	-71.7888
1606	Worcester	MA	42.311	-71.7958
1607	Worcester	MA	42.2303	-71.7938
1608	Worcester	MA	42.2624	-71.8003
1609	Worcester	MA	42.2826	-71.8277
1610	Worcester	MA	42.2492	-71.8108
1611	Cherry-Valley	MA	42.2373	-71.875
1612	Paxton	MA	42.3066	-71.9202
1613	Worcester	MA	42.2933	-71.802
1614	Worcester	MA	42.2626	-71.8023
1615	Worcester	MA	42.2626	-71.8023
1653	Worcester	MA	42.3648	-71.8969
1655	Worcester	MA	42.3648	-71.8969
1701	Framingham	MA	42.3007	-71.4255
1702	Framingham	MA	42.2822	-71.4339
1703	Framingham	MA	42.4464	-71.4594
1704	Framingham	MA	42.4464	-71.4594
1705	Framingham	MA	42.4464	-71.4594
1718	Acton	MA	42.4851	-71.4328
1719	Boxborough	MA	42.4884	-71.5178
1720	Acton	MA	42.4751	-71.4483
1721	Ashland	MA	42.2539	-71.4583
1730	Bedford	MA	42.4843	-71.2768
1731	Hanscom-Afb	MA	42.4567	-71.2795
1740	Bolton	MA	42.4365	-71.6076
1741	Carlisle	MA	42.5286	-71.3519
1742	Concord	MA	42.4567	-71.3747
1745	Fayville	MA	42.2934	-71.5028
1746	Holliston	MA	42.2026	-71.4361
1747	Hopedale	MA	42.1268	-71.5376
1748	Hopkinton	MA	42.219	-71.5302
1749	Hudson	MA	42.3918	-71.5609
1752	Marlborough	MA	42.3509	-71.5434
1754	Maynard	MA	42.4321	-71.455
1756	Mendon	MA	42.0967	-71.5499
1757	Milford	MA	42.1511	-71.5274
1760	Natick	MA	42.2875	-71.3574
1770	Sherborn	MA	42.2331	-71.3787
1772	Southborough	MA	42.2939	-71.532
1773	Lincoln	MA	42.4217	-71.3137
1775	Stow	MA	42.4308	-71.515
1776	Sudbury	MA	42.3837	-71.4282
1778	Wayland	MA	42.3486	-71.3588
1784	Woodville	MA	42.2376	-71.562
1801	Woburn	MA	42.4829	-71.1574
1803	Burlington	MA	42.5089	-71.2004
1805	Burlington	MA	42.5048	-71.1956
1810	Andover	MA	42.6496	-71.1565
1812	Andover	MA	42.6472	-71.1842
1813	Woburn	MA	42.4793	-71.1523
1815	Woburn	MA	42.4793	-71.1523
1821	Billerica	MA	42.5519	-71.2518
1822	Billerica	MA	42.5584	-71.2689
1824	Chelmsford	MA	42.5911	-71.3556
1826	Dracut	MA	42.6764	-71.3186
1827	Dunstable	MA	42.6739	-71.4952
1830	Haverhill	MA	42.7856	-71.0721
1831	Haverhill	MA	42.7711	-71.1221
1832	Haverhill	MA	42.7792	-71.1095
1833	Georgetown	MA	42.7281	-70.9822
1834	Groveland	MA	42.753	-71.027
1835	Haverhill	MA	42.7528	-71.0843
1840	Lawrence	MA	42.708	-71.1638
1841	Lawrence	MA	42.7115	-71.167
1842	Lawrence	MA	42.707	-71.1631
1843	Lawrence	MA	42.6911	-71.1605
1844	Methuen	MA	42.728	-71.181
1845	North-Andover	MA	42.6826	-71.109
1850	Lowell	MA	42.656	-71.3051
1851	Lowell	MA	42.6315	-71.3329
1852	Lowell	MA	42.6344	-71.2983
1853	Lowell	MA	42.6334	-71.3162
1854	Lowell	MA	42.6493	-71.3355
1860	Merrimac	MA	42.8346	-71.0047
1862	North-Billerica	MA	42.5757	-71.2902
1863	North-Chelmsford	MA	42.6347	-71.3908
1864	North-Reading	MA	42.5819	-71.0947
1865	Nutting-Lake	MA	42.5379	-71.2689
1866	Pinehurst	MA	42.5293	-71.2281
1867	Reading	MA	42.528	-71.109
1876	Tewksbury	MA	42.6028	-71.2232
1879	Tyngsboro	MA	42.6724	-71.4158
1880	Wakefield	MA	42.5009	-71.0685
1885	West-Boxford	MA	42.707	-71.0639
1886	Westford	MA	42.5864	-71.4401
1887	Wilmington	MA	42.5581	-71.1723
1888	Woburn	MA	42.4793	-71.1523
1889	North-Reading	MA	42.5716	-71.1096
1890	Winchester	MA	42.453	-71.1441
1899	Andover	MA	42.6584	-71.137
1901	Lynn	MA	42.4612	-70.9467
1902	Lynn	MA	42.4698	-70.942
1903	Lynn	MA	42.4668	-70.9495
1904	Lynn	MA	42.4889	-70.9647
1905	Lynn	MA	42.4694	-70.9728
1906	Saugus	MA	42.4633	-71.0111
1907	Swampscott	MA	42.4746	-70.9098
1908	Nahant	MA	42.4261	-70.9277
1910	Lynn	MA	42.4548	-70.9747
1913	Amesbury	MA	42.8559	-70.9367
1915	Beverly	MA	42.5608	-70.8759
1921	Boxford	MA	42.6797	-71.0114
1922	Byfield	MA	42.7568	-70.9351
1923	Danvers	MA	42.5694	-70.9425
1929	Essex	MA	42.6286	-70.7828
1930	Gloucester	MA	42.6208	-70.6721
1931	Gloucester	MA	42.6159	-70.662
1936	Hamilton	MA	42.6354	-70.8791
1937	Hathorne	MA	42.6354	-70.8791
1938	Ipswich	MA	42.6809	-70.8494
1940	Lynnfield	MA	42.5327	-71.0339
1944	Manchester	MA	42.5796	-70.7674
1945	Marblehead	MA	42.4984	-70.8653
1949	Middleton	MA	42.5942	-71.013
1950	Newburyport	MA	42.813	-70.8847
1951	Newbury	MA	42.7835	-70.8474
1952	Salisbury	MA	42.8507	-70.8588
1960	Peabody	MA	42.5326	-70.9612
1961	Peabody	MA	42.6354	-70.8791
1965	Prides-Crossing	MA	42.5581	-70.8257
1966	Rockport	MA	42.658	-70.6194
1969	Rowley	MA	42.7138	-70.907
1970	Salem	MA	42.5151	-70.9003
1971	Salem	MA	42.6354	-70.8791
1982	South-Hamilton	MA	42.6185	-70.8561
1983	Topsfield	MA	42.6415	-70.9488
1984	Wenham	MA	42.6017	-70.8786
1985	West-Newbury	MA	42.7949	-70.9778
2018	Accord	MA	42.1745	-70.8837
2019	Bellingham	MA	42.0746	-71.4768
2020	Brant-Rock	MA	42.0818	-70.6439
2021	Canton	MA	42.1645	-71.1355
2025	Cohasset	MA	42.2395	-70.8128
2026	Dedham	MA	42.2437	-71.1637
2027	Dedham	MA	42.18	-71.0892
2030	Dover	MA	42.2362	-71.2854
2032	East-Walpole	MA	42.1532	-71.2179
2035	Foxboro	MA	42.0649	-71.2441
2038	Franklin	MA	42.0935	-71.4058
2040	Greenbush	MA	42.1793	-70.7495
2041	Green-Harbor	MA	42.0696	-70.6491
2043	Hingham	MA	42.2245	-70.8911
2044	Hingham	MA	42.2418	-70.8898
2045	Hull	MA	42.2853	-70.8754
2047	Humarock	MA	42.1428	-70.6935
2048	Mansfield	MA	42.0212	-71.2178
2050	Marshfield	MA	42.1062	-70.6993
2051	Marshfield-Hills	MA	42.1512	-70.7341
2052	Medfield	MA	42.1845	-71.3048
2053	Medway	MA	42.1514	-71.4217
2054	Millis	MA	42.1669	-71.3607
2055	Minot	MA	42.2404	-70.762
2056	Norfolk	MA	42.1177	-71.3269
2059	North-Marshfield	MA	42.1432	-70.7703
2060	North-Scituate	MA	42.219	-70.7856
2061	Norwell	MA	42.1596	-70.8217
2062	Norwood	MA	42.1868	-71.2033
2065	Ocean-Bluff	MA	42.0972	-70.6516
2066	Scituate	MA	42.2032	-70.7525
2067	Sharon	MA	42.1094	-71.1759
2070	Sheldonville	MA	42.0348	-71.387
2071	South-Walpole	MA	42.0992	-71.2752
2072	Stoughton	MA	42.1253	-71.1074
2081	Walpole	MA	42.1444	-71.2544
2090	Westwood	MA	42.2148	-71.2104
2093	Wrentham	MA	42.0617	-71.3396
2108	Boston	MA	42.3576	-71.0684
2109	Boston	MA	42.36	-71.0545
2110	Boston	MA	42.3576	-71.0514
2111	Boston	MA	42.3503	-71.0629
2112	Boston	MA	42.3584	-71.0598
2113	Boston	MA	42.3657	-71.056
2114	Boston	MA	42.3611	-71.0682
2115	Boston	MA	42.3427	-71.0922
2116	Boston	MA	42.3492	-71.0768
2117	Boston	MA	42.3585	-71.058
2118	Boston	MA	42.3362	-71.0729
2119	Roxbury	MA	42.3251	-71.0953
2120	Roxbury-Crossing	MA	42.3307	-71.0912
2121	Dorchester	MA	42.2973	-71.0745
2122	Dorchester	MA	42.2973	-71.0745
2123	Boston	MA	42.3389	-70.9196
2124	Dorchester-Center	MA	42.2918	-71.0717
2125	Dorchester	MA	42.2973	-71.0745
2126	Mattapan	MA	42.2739	-71.0939
2127	Boston	MA	42.3347	-71.0375
2128	Boston	MA	42.3642	-71.0257
2129	Charlestown	MA	42.3778	-71.0627
2130	Jamaica-Plain	MA	42.3126	-71.1115
2131	Roslindale	MA	42.2836	-71.1295
2132	West-Roxbury	MA	42.2787	-71.1589
2133	Boston	MA	42.3584	-71.0598
2134	Allston	MA	42.3535	-71.1329
2135	Brighton	MA	42.3478	-71.1566
2136	Hyde-Park	MA	42.254	-71.1261
2137	Readville	MA	42.2404	-71.137
2138	Cambridge	MA	42.377	-71.1256
2139	Cambridge	MA	42.3647	-71.1042
2140	Cambridge	MA	42.3932	-71.1338
2141	Cambridge	MA	42.3687	-71.0836
2142	Cambridge	MA	42.362	-71.083
2143	Somerville	MA	42.3829	-71.1028
2144	Somerville	MA	42.4003	-71.1221
2145	Somerville	MA	42.3907	-71.0929
2148	Malden	MA	42.4291	-71.0605
2149	Everett	MA	42.4112	-71.0514
2150	Chelsea	MA	42.3963	-71.0325
2151	Revere	MA	42.4138	-71.0052
2152	Winthrop	MA	42.3763	-70.98
2153	Medford	MA	42.4184	-71.1062
2155	Medford	MA	42.4173	-71.1087
2156	West-Medford	MA	42.4223	-71.1328
2163	Boston	MA	42.3253	-71.1122
2169	Quincy	MA	42.2491	-70.9978
2170	Quincy	MA	42.2671	-71.0186
2171	Quincy	MA	42.2825	-71.0241
2176	Melrose	MA	42.4581	-71.0632
2180	Stoneham	MA	42.4828	-71.0978
2184	Braintree	MA	42.2093	-70.9963
2185	Braintree	MA	42.18	-71.0892
2186	Milton	MA	42.2537	-71.0771
2187	Milton-Village	MA	42.2668	-71.0717
2188	Weymouth	MA	42.2113	-70.9582
2189	East-Weymouth	MA	42.214	-70.9203
2190	South-Weymouth	MA	42.1751	-70.9495
2191	North-Weymouth	MA	42.2459	-70.9467
2196	Boston	MA	42.3584	-71.0598
2199	Boston	MA	42.3479	-71.0825
2201	Boston	MA	42.3584	-71.0598
2203	Boston	MA	42.3615	-71.0604
2204	Boston	MA	42.3389	-70.9196
2205	Boston	MA	42.3503	-71.0539
2206	Boston	MA	42.3389	-70.9196
2210	Boston	MA	42.3489	-71.0465
2211	Boston	MA	42.3584	-71.0598
2212	Boston	MA	42.3584	-71.0598
2215	Boston	MA	42.3471	-71.1027
2217	Boston	MA	42.3389	-70.9196
2222	Boston	MA	42.3644	-71.0633
2238	Cambridge	MA	42.3751	-71.1056
2241	Boston	MA	42.3584	-71.0598
2266	Boston	MA	42.3584	-71.0598
2269	Quincy	MA	42.2529	-71.0023
2283	Boston	MA	42.3389	-70.9196
2284	Boston	MA	42.3389	-70.9196
2293	Boston	MA	42.3584	-71.0598
2297	Boston	MA	42.3584	-71.0598
2298	Boston	MA	42.3823	-71.0323
2301	Brockton	MA	42.0794	-71.04
2302	Brockton	MA	42.0847	-71.0002
2303	Brockton	MA	42.0834	-71.0184
2304	Brockton	MA	42.0834	-71.0184
2305	Brockton	MA	42.0834	-71.0184
2322	Avon	MA	42.1258	-71.0437
2324	Bridgewater	MA	41.9773	-70.9723
2325	Bridgewater	MA	41.9873	-70.9728
2327	Bryantville	MA	42.0407	-70.8272
2330	Carver	MA	41.8883	-70.7678
2331	Duxbury	MA	41.9705	-70.7014
2332	Duxbury	MA	42.0399	-70.7163
2333	East-Bridgewater	MA	42.0315	-70.945
2334	Easton	MA	42.0235	-71.1324
2337	Elmwood	MA	42.0098	-70.962
2338	Halifax	MA	42.0002	-70.8448
2339	Hanover	MA	42.1214	-70.857
2340	Hanover	MA	42.1137	-70.8161
2341	Hanson	MA	42.0616	-70.8651
2343	Holbrook	MA	42.1464	-71.0083
2344	Middleboro	MA	41.8932	-70.9112
2345	Manomet	MA	41.8882	-70.581
2346	Middleboro	MA	41.8884	-70.893
2347	Lakeville	MA	41.8374	-70.9582
2348	Lakeville	MA	41.8459	-70.9495
2349	Middleboro	MA	41.8932	-70.9112
2350	Monponsett	MA	42.0185	-70.8475
2351	Abington	MA	42.1167	-70.9543
2355	North-Carver	MA	41.9169	-70.8013
2356	North-Easton	MA	42.059	-71.1123
2357	North-Easton	MA	42.0645	-71.0871
2358	North-Pembroke	MA	42.0932	-70.7925
2359	Pembroke	MA	42.0621	-70.8044
2360	Plymouth	MA	41.9104	-70.642
2361	Plymouth	MA	41.9705	-70.7014
2362	Plymouth	MA	41.9584	-70.6673
2364	Kingston	MA	41.995	-70.741
2366	South-Carver	MA	41.8501	-70.7044
2367	Plympton	MA	41.9655	-70.8046
2368	Randolph	MA	42.1736	-71.0514
2370	Rockland	MA	42.1293	-70.9133
2375	South-Easton	MA	42.0257	-71.0988
2379	West-Bridgewater	MA	42.0255	-71.0161
2381	White-Horse-Beach	MA	41.9316	-70.5611
2382	Whitman	MA	42.0816	-70.9381
2420	Lexington	MA	42.4563	-71.2167
2421	Lexington	MA	42.4426	-71.2265
2445	Brookline	MA	42.3259	-71.1341
2446	Brookline	MA	42.3431	-71.123
2447	Brookline-Village	MA	42.3329	-71.1162
2451	Waltham	MA	42.3986	-71.2451
2452	Waltham	MA	42.3943	-71.218
2453	Waltham	MA	42.3654	-71.2317
2454	Waltham	MA	42.3567	-71.2505
2455	North-Waltham	MA	42.3621	-71.2055
2456	New-Town	MA	42.4464	-71.4594
2457	Babson-Park	MA	42.18	-71.0892
2458	Newton	MA	42.3528	-71.1875
2459	Newton-Center	MA	42.3341	-71.1833
2460	Newtonville	MA	42.352	-71.2084
2461	Newton-Highlands	MA	42.3168	-71.2084
2462	Newton-Lower-Falls	MA	42.3299	-71.2562
2464	Newton-Upper-Falls	MA	42.3129	-71.2195
2465	West-Newton	MA	42.3492	-71.2267
2466	Auburndale	MA	42.3441	-71.248
2467	Chestnut-Hill	MA	42.3164	-71.1612
2468	Waban	MA	42.3271	-71.2315
2471	Watertown	MA	42.3709	-71.1828
2472	Watertown	MA	42.37	-71.1773
2474	Arlington	MA	42.4202	-71.1565
2475	Arlington-Heights	MA	42.4204	-71.1801
2476	Arlington	MA	42.4162	-71.1752
2477	Watertown	MA	42.3709	-71.1828
2478	Belmont	MA	42.3959	-71.1787
2479	Waverley	MA	42.3876	-71.1828
2481	Wellesley-Hills	MA	42.3106	-71.2747
2482	Wellesley	MA	42.2945	-71.2992
2492	Needham	MA	42.2798	-71.2501
2493	Weston	MA	42.3589	-71.3001
2494	Needham-Heights	MA	42.2945	-71.2328
2495	Nonantum	MA	42.3626	-71.2023
2532	Buzzards-Bay	MA	41.7455	-70.5905
2534	Cataumet	MA	41.6694	-70.6234
2535	Chilmark	MA	41.3575	-70.7416
2536	East-Falmouth	MA	41.5968	-70.5671
2537	East-Sandwich	MA	41.7283	-70.44
2538	East-Wareham	MA	41.7682	-70.6532
2539	Edgartown	MA	41.3889	-70.5339
2540	Falmouth	MA	41.5648	-70.6217
2541	Falmouth	MA	41.5515	-70.6148
2542	Buzzards-Bay	MA	41.6531	-70.5537
2543	Woods-Hole	MA	41.5263	-70.6643
2552	Menemsha	MA	41.3798	-70.6431
2553	Monument-Beach	MA	41.6734	-70.608
2554	Nantucket	MA	41.2725	-70.0932
2556	North-Falmouth	MA	41.6417	-70.623
2557	Oak-Bluffs	MA	41.4543	-70.562
2558	Onset	MA	41.7476	-70.6582
2559	Pocasset	MA	41.6881	-70.6105
2561	Sagamore	MA	41.7703	-70.5337
2562	Sagamore-Beach	MA	41.7933	-70.5196
2563	Sandwich	MA	41.7113	-70.4775
2564	Siasconset	MA	41.2639	-69.9626
2568	Vineyard-Haven	MA	41.45	-70.5937
2571	Wareham	MA	41.7541	-70.7116
2574	West-Falmouth	MA	41.6039	-70.6382
2575	West-Tisbury	MA	41.4213	-70.6428
2576	West-Wareham	MA	41.7796	-70.7642
2584	Nantucket	MA	41.2778	-70.046
2601	Hyannis	MA	41.6601	-70.2967
2630	Barnstable	MA	41.6983	-70.3001
2631	Brewster	MA	41.7492	-70.0699
2632	Centerville	MA	41.6606	-70.3532
2633	Chatham	MA	41.6889	-69.9722
2634	Centerville	MA	41.6487	-70.3481
2635	Cotuit	MA	41.6243	-70.4364
2637	Cummaquid	MA	41.7014	-70.2772
2638	Dennis	MA	41.7322	-70.1911
2639	Dennis-Port	MA	41.6649	-70.1327
2641	East-Dennis	MA	41.7426	-70.162
2642	Eastham	MA	41.8408	-69.9849
2643	East-Orleans	MA	41.7843	-69.962
2644	Forestdale	MA	41.6827	-70.5143
2645	Harwich	MA	41.7008	-70.0579
2646	Harwich-Port	MA	41.6703	-70.0722
2647	Hyannis-Port	MA	41.635	-70.3063
2648	Marstons-Mills	MA	41.6703	-70.4163
2649	Mashpee	MA	41.6181	-70.4854
2650	North-Chatham	MA	41.703	-69.9666
